metric,iteration,pole,mean,std,n
levenshtein,1099,reward_mean,0.804023,0.022776,3
levenshtein,1100,reward_mean,0.790257,0.02792,3
levenshtein,1101,reward_mean,0.783587,0.00952,3
levenshtein,1102,reward_mean,0.812357,0.011511,3
levenshtein,1103,reward_mean,0.800722,0.013962,3
levenshtein,1104,reward_mean,0.799501,0.010549,3
levenshtein,1105,reward_mean,0.84003,0.013992,3
levenshtein,1106,reward_mean,0.797944,0.004554,3
levenshtein,1107,reward_mean,0.812351,0.029015,3
levenshtein,1108,reward_mean,0.805072,0.009377,3
levenshtein,1109,reward_mean,0.815629,0.007393,3
levenshtein,1110,reward_mean,0.816815,0.008368,3
levenshtein,1111,reward_mean,0.820915,0.008803,3
levenshtein,1112,reward_mean,0.801915,0.007309,3
levenshtein,1113,reward_mean,0.78331,0.015078,3
levenshtein,1114,reward_mean,0.811769,0.017929,3
levenshtein,1115,reward_mean,0.805324,0.016193,3
levenshtein,1116,reward_mean,0.783135,0.020888,3
levenshtein,1117,reward_mean,0.805663,0.014194,3
levenshtein,1118,reward_mean,0.798047,0.009944,3
levenshtein,1119,reward_mean,0.809215,0.017235,3
levenshtein,1120,reward_mean,0.81363,0.01895,3
levenshtein,1121,reward_mean,0.825641,0.013415,3
levenshtein,1122,reward_mean,0.806515,0.029971,3
levenshtein,1123,reward_mean,0.806546,0.005256,3
levenshtein,1124,reward_mean,0.811128,0.012174,3
levenshtein,1125,reward_mean,0.796894,0.026972,3
levenshtein,1126,reward_mean,0.789476,0.024671,3
levenshtein,1127,reward_mean,0.817308,0.01213,3
levenshtein,1128,reward_mean,0.790625,0.013533,3
levenshtein,1129,reward_mean,0.806779,0.013544,3
levenshtein,1130,reward_mean,0.785205,0.020032,3
levenshtein,1131,reward_mean,0.800902,0.015211,3
levenshtein,1132,reward_mean,0.804892,0.029234,3
levenshtein,1133,reward_mean,0.797314,0.007205,3
levenshtein,1134,reward_mean,0.823365,0.012837,3
levenshtein,1135,reward_mean,0.784586,0.012705,3
levenshtein,1136,reward_mean,0.801246,0.021061,3
levenshtein,1137,reward_mean,0.819877,0.025154,3
levenshtein,1138,reward_mean,0.810607,0.021207,3
levenshtein,1139,reward_mean,0.825545,0.001841,3
levenshtein,1140,reward_mean,0.812028,0.027393,3
levenshtein,1141,reward_mean,0.822598,0.029444,3
levenshtein,1142,reward_mean,0.813909,0.01922,3
levenshtein,1143,reward_mean,0.797527,0.013164,3
levenshtein,1144,reward_mean,0.818364,0.012584,3
levenshtein,1145,reward_mean,0.827515,0.009,3
levenshtein,1146,reward_mean,0.774046,0.005046,3
levenshtein,1147,reward_mean,0.813535,0.018892,3
levenshtein,1148,reward_mean,0.811172,0.014221,3
levenshtein,1149,reward_mean,0.812145,0.004261,3
levenshtein,1150,reward_mean,0.809077,0.011841,3
levenshtein,1151,reward_mean,0.80306,0.014403,3
levenshtein,1152,reward_mean,0.785578,0.031402,3
levenshtein,1153,reward_mean,0.80754,0.02627,3
levenshtein,1154,reward_mean,0.807074,0.022965,3
levenshtein,1155,reward_mean,0.810482,0.015488,3
levenshtein,1156,reward_mean,0.791941,0.016736,3
levenshtein,1157,reward_mean,0.806772,0.014953,3
levenshtein,1158,reward_mean,0.807703,0.005996,3
levenshtein,1159,reward_mean,0.821377,0.008477,3
levenshtein,1160,reward_mean,0.788906,0.002984,3
levenshtein,1161,reward_mean,0.796312,0.003556,3
levenshtein,1162,reward_mean,0.800532,0.005356,3
levenshtein,1163,reward_mean,0.815469,0.01115,3
levenshtein,1164,reward_mean,0.816282,0.016331,3
levenshtein,1165,reward_mean,0.812991,0.022393,3
levenshtein,1166,reward_mean,0.814292,0.034621,3
levenshtein,1167,reward_mean,0.804636,0.006264,3
levenshtein,1168,reward_mean,0.804363,0.002195,3
levenshtein,1169,reward_mean,0.811656,0.007911,3
levenshtein,1170,reward_mean,0.806468,0.014769,3
levenshtein,1171,reward_mean,0.797049,0.017716,3
levenshtein,1172,reward_mean,0.820004,0.019578,3
levenshtein,1173,reward_mean,0.796462,0.017371,3
levenshtein,1174,reward_mean,0.795841,0.020717,3
levenshtein,1175,reward_mean,0.79,0.012154,3
levenshtein,1176,reward_mean,0.808001,0.011849,3
levenshtein,1177,reward_mean,0.797586,0.012932,3
levenshtein,1178,reward_mean,0.80743,0.004871,3
levenshtein,1179,reward_mean,0.804386,0.007899,3
levenshtein,1180,reward_mean,0.83129,0.028088,3
levenshtein,1181,reward_mean,0.804934,0.006833,3
levenshtein,1182,reward_mean,0.782517,0.012857,3
levenshtein,1183,reward_mean,0.798457,0.015168,3
levenshtein,1184,reward_mean,0.819673,0.008914,3
levenshtein,1185,reward_mean,0.815183,0.015846,3
levenshtein,1186,reward_mean,0.810084,0.007046,3
levenshtein,1187,reward_mean,0.819943,0.009924,3
levenshtein,1188,reward_mean,0.799154,0.021331,3
levenshtein,1189,reward_mean,0.820261,0.006066,3
levenshtein,1190,reward_mean,0.82044,0.015666,3
levenshtein,1191,reward_mean,0.812759,0.022837,3
levenshtein,1192,reward_mean,0.811953,0.00444,3
levenshtein,1193,reward_mean,0.81258,0.019246,3
levenshtein,1194,reward_mean,0.821776,0.011375,3
levenshtein,1195,reward_mean,0.819489,0.018514,3
levenshtein,1196,reward_mean,0.816713,0.017684,3
levenshtein,1197,reward_mean,0.813823,0.01085,3
levenshtein,1198,reward_mean,0.814519,0.018644,3
levenshtein,1199,reward_mean,0.825862,0.019607,3
levenshtein,1200,reward_mean,0.791476,0.003358,3
levenshtein,1201,reward_mean,0.78985,0.016175,3
levenshtein,1202,reward_mean,0.806244,0.013266,3
levenshtein,1203,reward_mean,0.812321,0.007131,3
levenshtein,1204,reward_mean,0.82409,0.028675,3
levenshtein,1205,reward_mean,0.802065,0.001718,3
levenshtein,1206,reward_mean,0.814043,0.020615,3
levenshtein,1207,reward_mean,0.821243,0.009574,3
levenshtein,1208,reward_mean,0.798893,0.016813,3
levenshtein,1209,reward_mean,0.809014,0.021976,3
levenshtein,1210,reward_mean,0.812795,0.027932,3
levenshtein,1211,reward_mean,0.806783,0.022393,3
levenshtein,1212,reward_mean,0.804084,0.025706,3
levenshtein,1213,reward_mean,0.811846,0.025531,3
levenshtein,1214,reward_mean,0.822269,0.01786,3
levenshtein,1215,reward_mean,0.810687,0.004198,3
levenshtein,1216,reward_mean,0.80917,0.010309,3
levenshtein,1217,reward_mean,0.811683,0.016914,3
levenshtein,1218,reward_mean,0.806799,0.018146,3
levenshtein,1219,reward_mean,0.810916,0.002937,3
levenshtein,1220,reward_mean,0.810713,0.017015,3
levenshtein,1221,reward_mean,0.808778,0.006521,3
levenshtein,1222,reward_mean,0.796249,0.010695,3
levenshtein,1223,reward_mean,0.800591,0.012953,3
levenshtein,1224,reward_mean,0.788375,0.007965,3
levenshtein,1225,reward_mean,0.812514,0.006135,3
levenshtein,1226,reward_mean,0.808777,0.019813,3
levenshtein,1227,reward_mean,0.815376,0.017528,3
levenshtein,1228,reward_mean,0.807952,0.020632,3
levenshtein,1229,reward_mean,0.820772,0.011562,3
levenshtein,1230,reward_mean,0.821109,0.012935,3
levenshtein,1231,reward_mean,0.802357,0.01218,3
levenshtein,1232,reward_mean,0.827783,0.018121,3
levenshtein,1233,reward_mean,0.81996,0.01767,3
levenshtein,1234,reward_mean,0.808481,0.022699,3
levenshtein,1235,reward_mean,0.793656,0.029177,3
levenshtein,1236,reward_mean,0.787314,0.015401,3
levenshtein,1237,reward_mean,0.8047,0.009363,3
levenshtein,1238,reward_mean,0.810216,0.007094,3
levenshtein,1239,reward_mean,0.802425,0.014134,3
levenshtein,1240,reward_mean,0.799149,0.010294,3
levenshtein,1241,reward_mean,0.795763,0.007864,3
levenshtein,1242,reward_mean,0.800221,0.010466,3
levenshtein,1243,reward_mean,0.825986,0.006622,3
levenshtein,1244,reward_mean,0.814447,0.008446,3
levenshtein,1245,reward_mean,0.817768,0.005214,3
levenshtein,1246,reward_mean,0.815167,0.006659,3
levenshtein,1247,reward_mean,0.817486,0.011786,3
levenshtein,1248,reward_mean,0.824348,0.008157,3
levenshtein,1249,reward_mean,0.820219,0.018094,3
levenshtein,1250,reward_mean,0.793885,0.021829,3
levenshtein,1251,reward_mean,0.817786,0.004798,3
levenshtein,1252,reward_mean,0.823894,0.023522,3
levenshtein,1253,reward_mean,0.82974,0.027721,3
levenshtein,1254,reward_mean,0.809996,0.023812,3
levenshtein,1255,reward_mean,0.81945,0.015068,3
levenshtein,1256,reward_mean,0.827277,0.018706,3
levenshtein,1257,reward_mean,0.809788,0.03389,3
levenshtein,1258,reward_mean,0.825053,0.0104,3
levenshtein,1259,reward_mean,0.827038,0.016352,3
levenshtein,1260,reward_mean,0.8287,0.010525,3
levenshtein,1261,reward_mean,0.807971,0.013828,3
levenshtein,1262,reward_mean,0.814609,0.003715,3
levenshtein,1263,reward_mean,0.822561,0.004695,3
levenshtein,1264,reward_mean,0.815764,0.016973,3
levenshtein,1265,reward_mean,0.790429,0.014267,3
levenshtein,1266,reward_mean,0.799156,0.024223,3
levenshtein,1267,reward_mean,0.827324,0.003098,3
levenshtein,1268,reward_mean,0.824462,0.00809,3
levenshtein,1269,reward_mean,0.796939,0.017065,3
levenshtein,1270,reward_mean,0.805027,0.014217,3
levenshtein,1271,reward_mean,0.820426,0.012178,3
levenshtein,1272,reward_mean,0.796191,0.007103,3
levenshtein,1273,reward_mean,0.805213,0.002677,3
levenshtein,1274,reward_mean,0.821789,0.015885,3
levenshtein,1275,reward_mean,0.801687,0.011332,3
levenshtein,1276,reward_mean,0.800385,0.032929,3
levenshtein,1277,reward_mean,0.834096,0.024397,3
levenshtein,1278,reward_mean,0.828376,0.030588,3
levenshtein,1279,reward_mean,0.803214,0.007047,3
levenshtein,1280,reward_mean,0.805119,0.005774,3
levenshtein,1281,reward_mean,0.82473,0.020125,3
levenshtein,1282,reward_mean,0.807016,0.012337,3
levenshtein,1283,reward_mean,0.802864,0.022944,3
levenshtein,1284,reward_mean,0.803531,0.012234,3
levenshtein,1285,reward_mean,0.809346,0.011302,3
levenshtein,1286,reward_mean,0.806476,0.016128,3
levenshtein,1287,reward_mean,0.815681,0.006561,3
levenshtein,1288,reward_mean,0.79704,0.00807,3
levenshtein,1289,reward_mean,0.825785,0.01678,3
levenshtein,1290,reward_mean,0.82139,0.007533,3
levenshtein,1291,reward_mean,0.816619,0.016691,3
levenshtein,1292,reward_mean,0.803198,0.014099,3
levenshtein,1293,reward_mean,0.826843,0.01873,3
levenshtein,1294,reward_mean,0.840617,0.010272,3
levenshtein,1295,reward_mean,0.828127,0.023265,3
levenshtein,1296,reward_mean,0.809239,0.019567,3
levenshtein,1297,reward_mean,0.821684,0.01512,3
levenshtein,1298,reward_mean,0.818994,0.015722,3
levenshtein,1299,reward_mean,0.829851,0.006333,3
levenshtein,1300,reward_mean,0.807486,0.00712,3
levenshtein,1301,reward_mean,0.835262,0.0208,3
levenshtein,1302,reward_mean,0.80729,0.007781,3
levenshtein,1303,reward_mean,0.813182,0.014981,3
levenshtein,1304,reward_mean,0.798809,0.012079,3
levenshtein,1305,reward_mean,0.820251,0.009514,3
levenshtein,1306,reward_mean,0.81464,0.007048,3
levenshtein,1307,reward_mean,0.823807,0.020202,3
levenshtein,1308,reward_mean,0.809187,0.025322,3
levenshtein,1309,reward_mean,0.824926,0.022153,3
levenshtein,1310,reward_mean,0.818038,0.012585,3
levenshtein,1311,reward_mean,0.808177,0.011706,3
levenshtein,1312,reward_mean,0.83173,0.005873,3
levenshtein,1313,reward_mean,0.820114,0.012506,3
levenshtein,1314,reward_mean,0.806994,0.008544,3
levenshtein,1315,reward_mean,0.820334,0.011596,3
levenshtein,1316,reward_mean,0.83684,0.016893,3
levenshtein,1317,reward_mean,0.814407,0.01253,3
levenshtein,1318,reward_mean,0.812353,0.009117,3
levenshtein,1319,reward_mean,0.820856,0.022788,3
levenshtein,1320,reward_mean,0.812501,0.002581,3
levenshtein,1321,reward_mean,0.834342,0.013434,3
levenshtein,1322,reward_mean,0.808491,0.017553,3
levenshtein,1323,reward_mean,0.815579,0.004671,3
levenshtein,1324,reward_mean,0.83444,0.012131,3
levenshtein,1325,reward_mean,0.824362,0.019126,3
levenshtein,1326,reward_mean,0.82196,0.013833,3
levenshtein,1327,reward_mean,0.817536,0.012218,3
levenshtein,1328,reward_mean,0.81295,0.027294,3
levenshtein,1329,reward_mean,0.836,0.012208,3
levenshtein,1330,reward_mean,0.842483,0.005259,3
levenshtein,1331,reward_mean,0.825052,0.007685,3
levenshtein,1332,reward_mean,0.819296,0.016321,3
levenshtein,1333,reward_mean,0.787422,0.011863,3
levenshtein,1334,reward_mean,0.8158,0.014052,3
levenshtein,1335,reward_mean,0.799544,0.008979,3
levenshtein,1336,reward_mean,0.839261,0.016942,3
levenshtein,1337,reward_mean,0.818113,0.009799,3
levenshtein,1338,reward_mean,0.818132,0.008206,3
levenshtein,1339,reward_mean,0.803492,0.004067,3
levenshtein,1340,reward_mean,0.816216,0.013406,3
levenshtein,1341,reward_mean,0.821891,0.016333,3
levenshtein,1342,reward_mean,0.813038,0.007553,3
levenshtein,1343,reward_mean,0.811861,0.034443,3
levenshtein,1344,reward_mean,0.829594,0.007079,3
levenshtein,1345,reward_mean,0.815058,0.007908,3
levenshtein,1346,reward_mean,0.801727,0.003337,3
levenshtein,1347,reward_mean,0.787441,0.014524,3
levenshtein,1348,reward_mean,0.815516,0.033544,3
levenshtein,1349,reward_mean,0.803343,0.020702,3
levenshtein,1350,reward_mean,0.820122,0.020664,3
levenshtein,1351,reward_mean,0.819225,0.023659,3
levenshtein,1352,reward_mean,0.826258,0.023307,3
levenshtein,1353,reward_mean,0.826732,0.01088,3
levenshtein,1354,reward_mean,0.798683,0.015885,3
levenshtein,1355,reward_mean,0.816112,0.023612,3
levenshtein,1356,reward_mean,0.785961,0.017728,3
levenshtein,1357,reward_mean,0.812871,0.017717,3
levenshtein,1358,reward_mean,0.811483,0.01881,3
levenshtein,1359,reward_mean,0.834896,0.020928,3
levenshtein,1360,reward_mean,0.816114,0.010594,3
levenshtein,1361,reward_mean,0.819395,0.014206,3
levenshtein,1362,reward_mean,0.816514,0.01007,3
levenshtein,1363,reward_mean,0.817623,0.024865,3
levenshtein,1364,reward_mean,0.799526,0.015954,3
levenshtein,1365,reward_mean,0.836395,0.005188,3
levenshtein,1366,reward_mean,0.822552,0.011656,3
levenshtein,1367,reward_mean,0.824216,0.007566,3
levenshtein,1368,reward_mean,0.808118,0.011281,3
levenshtein,1369,reward_mean,0.806117,0.009356,3
levenshtein,1370,reward_mean,0.830417,0.012401,3
levenshtein,1371,reward_mean,0.80099,0.010562,3
levenshtein,1372,reward_mean,0.815823,0.02533,3
levenshtein,1373,reward_mean,0.835352,0.014894,3
levenshtein,1374,reward_mean,0.812111,0.009866,3
levenshtein,1375,reward_mean,0.830822,0.010746,3
levenshtein,1376,reward_mean,0.819342,0.027983,3
levenshtein,1377,reward_mean,0.829024,0.020307,3
levenshtein,1378,reward_mean,0.81237,0.012443,3
levenshtein,1379,reward_mean,0.827558,0.01424,3
levenshtein,1380,reward_mean,0.821655,0.010825,3
levenshtein,1381,reward_mean,0.816982,0.010714,3
levenshtein,1382,reward_mean,0.825351,0.013305,3
levenshtein,1383,reward_mean,0.820216,0.011907,3
levenshtein,1384,reward_mean,0.804769,0.014687,3
levenshtein,1385,reward_mean,0.813381,0.013334,3
levenshtein,1386,reward_mean,0.808595,0.011464,3
levenshtein,1387,reward_mean,0.809942,0.016421,3
levenshtein,1388,reward_mean,0.823211,0.016196,3
levenshtein,1389,reward_mean,0.813547,0.003368,3
levenshtein,1390,reward_mean,0.815293,0.024996,3
levenshtein,1391,reward_mean,0.807559,0.009055,3
levenshtein,1392,reward_mean,0.803133,0.014743,3
levenshtein,1393,reward_mean,0.81584,0.003618,3
levenshtein,1394,reward_mean,0.818742,0.013189,3
levenshtein,1395,reward_mean,0.822723,0.005518,3
levenshtein,1396,reward_mean,0.827313,0.011011,3
levenshtein,1397,reward_mean,0.823672,0.00761,3
levenshtein,1398,reward_mean,0.82682,0.018468,3
levenshtein,1399,reward_mean,0.814817,0.010244,3
levenshtein,1400,reward_mean,0.827526,0.0082,3
levenshtein,1401,reward_mean,0.807243,0.003968,3
levenshtein,1402,reward_mean,0.818799,0.002711,3
levenshtein,1403,reward_mean,0.813762,0.010969,3
levenshtein,1404,reward_mean,0.818745,0.01293,3
levenshtein,1405,reward_mean,0.810329,0.0196,3
levenshtein,1406,reward_mean,0.811198,0.016586,3
levenshtein,1407,reward_mean,0.83068,0.018646,3
levenshtein,1408,reward_mean,0.825684,0.024915,3
levenshtein,1409,reward_mean,0.824797,0.006566,3
levenshtein,1410,reward_mean,0.805263,0.007821,3
levenshtein,1411,reward_mean,0.795313,0.01886,3
levenshtein,1412,reward_mean,0.812913,0.009309,3
levenshtein,1413,reward_mean,0.803884,0.014184,3
levenshtein,1414,reward_mean,0.812635,0.018201,3
levenshtein,1415,reward_mean,0.806017,0.018986,3
levenshtein,1416,reward_mean,0.83322,0.005186,3
levenshtein,1417,reward_mean,0.813823,0.013093,3
levenshtein,1418,reward_mean,0.802953,0.007841,3
levenshtein,1419,reward_mean,0.817585,0.007655,3
levenshtein,1420,reward_mean,0.838121,0.002918,3
levenshtein,1421,reward_mean,0.834951,0.015607,3
levenshtein,1422,reward_mean,0.833611,0.001609,3
levenshtein,1423,reward_mean,0.799082,0.007404,3
levenshtein,1424,reward_mean,0.819976,0.016369,3
levenshtein,1425,reward_mean,0.789798,0.01825,3
levenshtein,1426,reward_mean,0.808126,0.009061,3
levenshtein,1427,reward_mean,0.810868,0.005624,3
levenshtein,1428,reward_mean,0.831852,0.027973,3
levenshtein,1429,reward_mean,0.822605,0.012765,3
levenshtein,1430,reward_mean,0.818732,0.026689,3
levenshtein,1431,reward_mean,0.811401,0.00319,3
levenshtein,1432,reward_mean,0.814177,0.032252,3
levenshtein,1433,reward_mean,0.834407,0.025765,3
levenshtein,1434,reward_mean,0.819424,0.017623,3
levenshtein,1435,reward_mean,0.81589,0.010265,3
levenshtein,1436,reward_mean,0.806649,0.016462,3
levenshtein,1437,reward_mean,0.830996,0.010543,3
levenshtein,1438,reward_mean,0.823102,0.018551,3
levenshtein,1439,reward_mean,0.827337,0.01003,3
levenshtein,1440,reward_mean,0.812886,0.016832,3
levenshtein,1441,reward_mean,0.827848,0.00892,3
levenshtein,1442,reward_mean,0.806182,0.001771,3
levenshtein,1443,reward_mean,0.797851,0.006666,3
levenshtein,1444,reward_mean,0.799491,0.009433,3
levenshtein,1445,reward_mean,0.835025,0.010063,3
levenshtein,1446,reward_mean,0.828639,0.006831,3
levenshtein,1447,reward_mean,0.825415,0.013679,3
levenshtein,1448,reward_mean,0.818256,0.015028,3
levenshtein,1449,reward_mean,0.812152,0.018252,3
levenshtein,1450,reward_mean,0.809633,0.015537,3
levenshtein,1451,reward_mean,0.803571,0.017409,3
levenshtein,1452,reward_mean,0.821013,0.019349,3
levenshtein,1453,reward_mean,0.819143,0.009489,3
levenshtein,1454,reward_mean,0.803992,0.019357,3
levenshtein,1455,reward_mean,0.831471,0.001956,3
levenshtein,1456,reward_mean,0.820701,0.020897,3
levenshtein,1457,reward_mean,0.828076,0.012212,3
levenshtein,1458,reward_mean,0.83089,0.012014,3
levenshtein,1459,reward_mean,0.836157,0.010289,3
levenshtein,1460,reward_mean,0.828751,0.00412,3
levenshtein,1461,reward_mean,0.831885,0.012173,3
levenshtein,1462,reward_mean,0.827654,0.012821,3
levenshtein,1463,reward_mean,0.832221,0.009862,3
levenshtein,1464,reward_mean,0.815697,0.024051,3
levenshtein,1465,reward_mean,0.813356,0.021013,3
levenshtein,1466,reward_mean,0.817895,0.011254,3
levenshtein,1467,reward_mean,0.817865,0.013634,3
levenshtein,1468,reward_mean,0.831411,0.014936,3
levenshtein,1469,reward_mean,0.828516,0.020159,3
levenshtein,1470,reward_mean,0.823617,0.008377,3
levenshtein,1471,reward_mean,0.82357,0.027137,3
levenshtein,1472,reward_mean,0.840154,0.003324,3
levenshtein,1473,reward_mean,0.839517,0.010452,3
levenshtein,1474,reward_mean,0.809046,0.017303,3
levenshtein,1475,reward_mean,0.818289,0.012803,3
levenshtein,1476,reward_mean,0.82292,0.011808,3
levenshtein,1477,reward_mean,0.82857,0.006231,3
levenshtein,1478,reward_mean,0.839187,0.008108,3
levenshtein,1479,reward_mean,0.807422,0.011718,3
levenshtein,1480,reward_mean,0.810608,0.011285,3
levenshtein,1481,reward_mean,0.828829,0.013798,3
levenshtein,1482,reward_mean,0.837881,0.012142,3
levenshtein,1483,reward_mean,0.827578,0.008776,3
levenshtein,1484,reward_mean,0.851127,0.01001,3
levenshtein,1485,reward_mean,0.808359,0.008273,3
levenshtein,1486,reward_mean,0.831264,0.020829,3
levenshtein,1487,reward_mean,0.82583,0.01307,3
levenshtein,1488,reward_mean,0.835588,0.013028,3
levenshtein,1489,reward_mean,0.816725,0.015496,3
levenshtein,1490,reward_mean,0.838747,0.013376,3
levenshtein,1491,reward_mean,0.826737,0.014829,3
levenshtein,1492,reward_mean,0.82371,0.016975,3
levenshtein,1493,reward_mean,0.818078,0.009631,3
levenshtein,1494,reward_mean,0.829268,0.006022,3
levenshtein,1495,reward_mean,0.82388,0.008603,3
levenshtein,1496,reward_mean,0.816407,0.007854,3
levenshtein,1497,reward_mean,0.815157,0.010117,3
levenshtein,1498,reward_mean,0.821288,0.005822,3
levenshtein,1499,reward_mean,0.820191,0.004703,3
levenshtein,1500,reward_mean,0.816787,0.011866,3
levenshtein,1501,reward_mean,0.833469,0.008039,3
levenshtein,1502,reward_mean,0.823026,0.00688,3
levenshtein,1503,reward_mean,0.819565,0.005676,3
levenshtein,1504,reward_mean,0.820255,0.015855,3
levenshtein,1505,reward_mean,0.82043,0.029099,3
levenshtein,1506,reward_mean,0.825984,0.012152,3
levenshtein,1507,reward_mean,0.842791,0.002256,3
levenshtein,1508,reward_mean,0.832691,0.008418,3
levenshtein,1509,reward_mean,0.829997,0.016878,3
levenshtein,1510,reward_mean,0.819774,0.014934,3
levenshtein,1511,reward_mean,0.805375,0.014327,3
levenshtein,1512,reward_mean,0.829315,0.027111,3
levenshtein,1513,reward_mean,0.837411,0.011409,3
levenshtein,1514,reward_mean,0.830641,0.023543,3
levenshtein,1515,reward_mean,0.822129,0.010419,3
levenshtein,1516,reward_mean,0.828434,0.015092,3
levenshtein,1517,reward_mean,0.81724,0.006667,3
levenshtein,1518,reward_mean,0.809611,0.003686,3
levenshtein,1519,reward_mean,0.813846,0.016765,3
levenshtein,1520,reward_mean,0.829758,0.01148,3
levenshtein,1521,reward_mean,0.843411,0.007071,3
levenshtein,1522,reward_mean,0.82208,0.007757,3
levenshtein,1523,reward_mean,0.813355,0.010116,3
levenshtein,1524,reward_mean,0.815961,0.000937,3
levenshtein,1525,reward_mean,0.83997,0.009187,3
levenshtein,1526,reward_mean,0.839821,0.012678,3
levenshtein,1527,reward_mean,0.825658,0.008241,3
levenshtein,1528,reward_mean,0.832542,0.029982,3
levenshtein,1529,reward_mean,0.82047,0.009681,3
levenshtein,1530,reward_mean,0.819351,0.02143,3
levenshtein,1531,reward_mean,0.833986,0.007462,3
levenshtein,1532,reward_mean,0.818357,0.0073,3
levenshtein,1533,reward_mean,0.827452,0.018945,3
levenshtein,1534,reward_mean,0.837268,0.01067,3
levenshtein,1535,reward_mean,0.823912,0.023215,3
levenshtein,1536,reward_mean,0.837217,0.012981,3
levenshtein,1537,reward_mean,0.820877,0.023429,3
levenshtein,1538,reward_mean,0.828319,0.010081,3
levenshtein,1539,reward_mean,0.835679,0.005177,3
levenshtein,1540,reward_mean,0.817432,0.00539,3
levenshtein,1541,reward_mean,0.825452,0.005791,3
levenshtein,1542,reward_mean,0.839015,0.014245,3
levenshtein,1543,reward_mean,0.816907,0.007254,3
levenshtein,1544,reward_mean,0.830073,0.014335,3
levenshtein,1545,reward_mean,0.834391,0.02643,3
levenshtein,1546,reward_mean,0.830317,0.024369,3
levenshtein,1547,reward_mean,0.820305,0.006994,3
levenshtein,1548,reward_mean,0.837564,0.01612,3
levenshtein,1549,reward_mean,0.832202,0.020991,3
levenshtein,1550,reward_mean,0.829894,0.011435,3
levenshtein,1551,reward_mean,0.822298,0.00334,3
levenshtein,1552,reward_mean,0.828948,0.006828,3
levenshtein,1553,reward_mean,0.813915,0.019809,3
levenshtein,1554,reward_mean,0.84314,0.01558,3
levenshtein,1555,reward_mean,0.830745,0.025976,3
levenshtein,1556,reward_mean,0.831953,0.024189,3
levenshtein,1557,reward_mean,0.825693,0.017023,3
levenshtein,1558,reward_mean,0.807702,0.011073,3
levenshtein,1559,reward_mean,0.827209,0.014887,3
levenshtein,1560,reward_mean,0.835045,0.023465,3
levenshtein,1561,reward_mean,0.79405,0.010056,3
levenshtein,1562,reward_mean,0.820107,0.019736,3
levenshtein,1563,reward_mean,0.819266,0.012375,3
levenshtein,1564,reward_mean,0.831262,0.015018,3
levenshtein,1565,reward_mean,0.84164,0.009843,3
levenshtein,1566,reward_mean,0.829777,0.011155,3
levenshtein,1567,reward_mean,0.815486,0.008507,3
levenshtein,1568,reward_mean,0.849385,0.020254,3
levenshtein,1569,reward_mean,0.837933,0.017428,3
levenshtein,1570,reward_mean,0.819612,0.009569,3
levenshtein,1571,reward_mean,0.834926,0.027747,3
levenshtein,1572,reward_mean,0.824554,0.004481,3
levenshtein,1573,reward_mean,0.823128,0.007745,3
levenshtein,1574,reward_mean,0.827806,0.011379,3
levenshtein,1575,reward_mean,0.829707,0.016593,3
levenshtein,1576,reward_mean,0.847924,0.013634,3
levenshtein,1577,reward_mean,0.815133,0.019011,3
levenshtein,1578,reward_mean,0.823188,0.014713,3
levenshtein,1579,reward_mean,0.843358,0.012432,3
levenshtein,1580,reward_mean,0.822665,0.002661,3
levenshtein,1581,reward_mean,0.839617,0.004011,3
levenshtein,1582,reward_mean,0.830884,0.02061,3
levenshtein,1583,reward_mean,0.822798,0.019642,3
levenshtein,1584,reward_mean,0.837067,0.001729,3
levenshtein,1585,reward_mean,0.823144,0.017283,3
levenshtein,1586,reward_mean,0.857668,0.026936,3
levenshtein,1587,reward_mean,0.817173,0.007218,3
levenshtein,1588,reward_mean,0.811421,0.008689,3
levenshtein,1589,reward_mean,0.792662,0.01894,3
levenshtein,1590,reward_mean,0.825664,0.023718,3
levenshtein,1591,reward_mean,0.823783,0.016171,3
levenshtein,1592,reward_mean,0.817848,0.015387,3
levenshtein,1593,reward_mean,0.824035,0.010779,3
levenshtein,1594,reward_mean,0.849522,0.009742,3
levenshtein,1595,reward_mean,0.812511,0.013816,3
levenshtein,1596,reward_mean,0.835708,0.021792,3
levenshtein,1597,reward_mean,0.83911,0.005972,3
levenshtein,1598,reward_mean,0.850649,0.01766,3
levenshtein,1599,reward_mean,0.83152,0.006909,3
levenshtein,1600,reward_mean,0.843221,0.021313,3
levenshtein,1601,reward_mean,0.809477,0.016375,3
levenshtein,1602,reward_mean,0.821161,0.00647,3
levenshtein,1603,reward_mean,0.828226,0.007861,3
levenshtein,1604,reward_mean,0.833552,0.016416,3
levenshtein,1605,reward_mean,0.845109,0.007986,3
levenshtein,1606,reward_mean,0.816215,0.009395,3
levenshtein,1607,reward_mean,0.8398,0.017686,3
levenshtein,1608,reward_mean,0.851472,0.010129,3
levenshtein,1609,reward_mean,0.819365,0.02651,3
levenshtein,1610,reward_mean,0.850787,0.028601,3
levenshtein,1611,reward_mean,0.810625,0.015721,3
levenshtein,1612,reward_mean,0.843971,0.015192,3
levenshtein,1613,reward_mean,0.826353,0.005401,3
levenshtein,1614,reward_mean,0.833175,0.027893,3
levenshtein,1615,reward_mean,0.809043,0.01141,3
levenshtein,1616,reward_mean,0.819959,0.021557,3
